file,title,decision_bucket,novelty_potential_0to4,fit_0to4,mechanism_A,network_gap_B,candidate_increment_X,strong_control,missing_assumption_or_evidence,decision_and_reason,evidence_depth,source_csv
os_SEA_RAFT.md,SEA-RAFT,保留对照/底座,1,2,SEA-RAFT光流训练和迭代精炼工具线索,更便宜算法会削弱硬件分母,本卡没有超出原算法的执行增量,少迭代RAFT、原coarse readout与同AEE父,当前前馈SNN无同类迭代；必须区分模型身份,保留算法强控制；不能只对默认32轮RAFT取胜,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_Taming_Event_Cameras.md,Taming-Event-Cameras,保留对照,1,2,Contrast Maximization序贯事件光流开源实现,自监督CM目标/灰度合同与当前DSEC valid825 AEE主评不同；实现仓≠方法闭环,无标题级 X,原T10体素、计数加时间戳、同GT/自监督预算与普通历史窗口,开源仓级非论文全文；未映射residual PSN,保留对照；CM序贯光流只作训练对照，不得用其指标替代valid825 AEE,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_spike_flow_net.md,spike-flow-net,保留对照,1,2,Spike-FlowNet及相关事件光流开源仓族,SNN编码器累加后交ANN与当前θg/T10连续链不同；仓库≠论文全文,无标题级 X,原hybrid全流程、全ANN稀疏、当前低秩连续链与普通累计前端,开源仓级非论文全文；累加器宽度与时间不可逆压缩未接本地,保留对照；开源仓不能解释为完整混合底座或硬件X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
scnn_isca2017.md,SCNN: An Accelerator for Compressed-sparse Convolutional Neural Networks,保留对照,1,2,PT-IS-CP-sparse笛卡尔积、RLE索引、scatter写入累加bank及PPU halo/ReLU/再压缩,输出须稠密累加至ReLU；bank冲突与RLE解码限制密度积优势；无膜/时间步语义,无标题级 X；Kc压缩块只是结构化稀疏接口先例，借入格式≠lifting剪枝X,同阵列PT-IS-CP-dense、仅门控零乘、普通压缩路径与same-port密度积计费,16nm综合估计与剪枝CNN；halo邻PE通信及高密度psum缓冲未按本网重计,保留对照；合并SCNN.md同文，scatter与稠密psum吃掉密度积则停该执行布局不杀剪枝族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch1_named_os.csv
unresolved_ASNA_Flow.md,ASNA-Flow: Asynchronous Neuromorphic Accelerator for Real-Time Event-Based Optical Flow,待核全文,1,2,仅题名异步事件光流加速器；本卡无完整机制A,事件光流硬件或可对照当前SNN-Transformer路径但卡未证明A不够,无标题级 X,普通事件卷积核、异步供数与当前完整T10双消费者同资源,全文未迁；神经元与调度接口未抄；消费者未接；同资源未比；库存有TVLSI DOI不等于已读,待核全文；题名不能抄全异步调度与输出合同，不得当已精读光流硬件或标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Eyeriss_row_stationary_.md,Eyeriss: A Spatial Architecture for Energy-Efficient Dataflow for Convolutional Neural Networks,待核全文,1,2,仅题名行驻留空间数据流；本卡未抄PE阵列与复用细节,卷积reuse是普通实现分母但卡未证明对本网不够,无标题级 X,row-stationary、普通输出驻留与零跳过同缓存,全文未迁；勿与JSSC芯片卡混为一份；库存主页不等于已读ISCA正文,待核全文；行驻留一词不是可抄全的数据流A，只作普通对照线索不升标题,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_FireFly_T.md,FireFly-T: sparse engine + binary AND-PopCount attention for Spike Transformer,保留对照,1,2,题名级稀疏引擎与二值AND-PopCount注意力；无引擎接口细节,二值注意力算术不同于连续膜与θg消费,无标题级 X,完整双引擎、AND-popcount、普通GP与连续θg注意力,本卡无全文；同包FireFly-T实名卡不沿用为这张卡的机制抄全；未接θg连续路径,保留对照；FireFly稀疏引擎可作执行分母但非标题X；二值AND-PopCount未给θg控制不得当主贡献,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
unresolved_Gustavson_algorithm.md,Two Fast Algorithms for Sparse Matrices: Multiplication and Permuted Transposition,待核全文,1,2,仅1978稀疏矩阵乘法题名；本卡未抄行式SpMM,稀疏行积是供数底座但卡未证明相对GustavSNN还缺什么,无标题级 X,普通内积/外积、完整Gustavson与GustavSNN CPTB同资源,全文未迁；算法纸不等于已迁SNN执行；消费者未接,待核全文；不得把题名当已抄全Gustavson；可执行底座在GustavSNN.md而非本卡,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_QP_SNN.md,QP-SNNs: Quantized and Pruned Spiking Neural Networks,保留对照,1,2,题名级联合量化与剪枝；无通道计分或恢复流程,普通压缩后连续权图与双消费者仍可能贵,无标题级 X,完整量化后剪枝、普通N:M/hidden与同GT窄稠密,本卡无全文；量化剪枝判据是否服务θg未知；训练未做；同资源未比,保留对照；联合量化剪枝可作普通压缩强控制但非标题X，本卡未抄全不得把脉冲剪枝当θg证书,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_SATO.md,SATO: Spiking Neural Network Acceleration via Temporal-Oriented Dataflow and Architecture,待核全文,1,2,仅题名时间导向数据流；无时间并行或累加细节,时间向执行或可对照T10但卡未证明A不够,无标题级 X,普通时间串行、时间并行批与稀疏供数同资源,全文未迁；预印链接不等于本卡已读；是否只服务二值脉冲未核,待核全文；时间导向四字不能当完整先验A，不得与Parallel Time Batching混称为已迁底座,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_SpinalFlow.md,SpinalFlow: An Architecture and Dataflow Targeting Spiking Neural Networks,待核全文,1,2,仅题名面向SNN的架构与数据流；本卡无调度细节,SNN数据流可能是对照但卡未证明对本网不够,无标题级 X,普通时间串行、稀疏跳零与当前GP同资源,全文未迁；输入输出是否二值未由本卡陈述；消费者未接,待核全文；不能从SNN数据流题名抄全A，也不得发明时序跳零机制,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
Tambe_Sparse_Transformer_Processor.md,"Sparse Transformer Processor with Entropy-Based Early Exit, Mixed-Precision Predication and Fine-Grained Power Management",旁路低适配,1,1,熵早退、混合精度谓词与细粒度功耗管理的稀疏Transformer处理器,光流是连续回归，分类熵不能替代可靠误差；现粗头试验未复现芯片控制闭环,无标题级 X；解码器旁路可能省费用但搬到r1主岛易诱拐课题,稠密注意力、普通token稀疏/早退、FlashAttention类软件核与本地K=0有限份额,光流廉价判据/校准/错误代价及FP4/8与V/F联合控制未做；不能借用原文实测收益,旁路低适配；明确不进主岛不抢Stage B，分类熵早退不能当AEE证书,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch1_named_os.csv
arxiv_1710.09820.md,Spiking Optical Flow for Event-based Sensors Using IBM's TrueNorth Neurosynaptic System,保留对照/底座,1,1,方向敏感延迟抑制单元与TrueNorth映射,廉价局部速度缺稠密遮挡/复杂运动表示,固定因果运动提示是否减少昂贵前端需求待测,普通局部时差/平面拟合加同一稠密网络,专用芯片/局部流指标与当前AEE不一致；无接网结果,保留算法旁证；不可用mW或方向单元替代完整SNN任务,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2003.12039.md,RAFT: Recurrent All-Pairs Field Transforms for Optical Flow,旁路低适配,1,1,全对相关金字塔、局部lookup与权共享ConvGRU迭代更新,现网无相关体，精度门在valid825而非Sintel迭代EPE,无标题级X；RAFT头不能替换lifting源字,单次回归头、局部相关、非共享逐迭代与当前粗头,帧基准≠事件valid825；迭代次数勿当same-port%；未接C12,旁路低适配；保留算法簇参照，禁止用相关体一次匹配推断硬件一次取数,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2105.08217.md,IMPULSE: A 65nm Digital Compute-in-Memory Macro with Fused Weights and Membrane Potential for Spike-based Sequential Learning Tasks,旁路低适配,1,1,权膜同宏融合、片内SpikeCheck/Reset与交错位宽映射,有限RF下权/膜谁共位仍开放，但数字残差链不是CIM相位问题,无标题级X；CIM宏不得称lifting增量,权膜分体搬运、ANN CIM、无条件Reset、普通数字驻留与FlexSpIM,65nm TOPS/W不可外推；二值尖峰跳写≠θg；相位未映射same-port,旁路低适配；空泛CIM不进主岛，驻留/跳写仅作F5旁证且不杀有限RF家族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2111.13680.md,GMFlow: Learning Optical Flow via Global Matching,保留对照/底座,1,1,全局特征匹配、传播与粗细精修,大位移精度可能受局部表示限制，当前并非RAFT迭代瓶颈,没有指定能免去现有patch工作的接口,完整GMFlow、同精度局部匹配与当前粗头,相关体/softmax/特征生产均需收费且改动任务架构大,保留算法参照；不得以全局一次匹配推断硬件一次取数,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2112.06772.md,hARMS: A Hardware Acceleration Architecture for Real-Time Event-Based Optical Flow,旁路低适配,1,1,多尺度邻域选窗与事件级局部光流FPGA加速,廉价局部速度缺遮挡与稠密复杂运动，不能替代C12整网AEE,无标题级X；Mevent/s不得当净服务,固定小窗Lucas/平面拟合、帧累积再算流与纯软件ARMS,摘录偏背景未读完整微架构；FPGA资源≠same-port；无valid825,旁路低适配；只停hARMS前端替换，不把局部流指标当完整SNN任务,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2203.16194.md,FlowFormer: A Transformer Architecture for Optical Flow,保留对照/底座,1,1,FlowFormer成本潜变量与查询恢复,稠密匹配存储昂贵，但现父无该相关体,共享潜变量面向不同消费者只是待适配方向,完整cost memory与普通低秩/当前无相关体网,恢复查询、迭代、索引成本及保持spike QK未说明,保留模型先验；不将cost token等同源DAG公共节点,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2203.16896.md,CRAFT: Cross-Attentional Flow Transformer for Robust Optical Flow,旁路低适配,1,1,Expanded Attention帧内平滑与多mode交叉帧相关体,现父无该相关体，注意力打包不能解释T10源字费用,无标题级X,RAFT点积相关、单头MHA、无相对位置偏置全局自注意力与当前粗头,Sintel/KITTI≠valid825；摘录窗；大位移叙事≠same-port,旁路低适配；与FlowFormer/RAFT成簇参照，停CRAFT头替换,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2209.01065.md,Kraken: A Direct Event/Frame-Based Multi-sensor Fusion SoC for Ultra-Efficient Visual Processing in Nano-UAVs,保留对照/底座,1,1,Kraken融合SNE/CUTIE/处理器和事件突发,不同稀疏/连续路径需要不同计算单元,本地可部署异构分配尚未超出普通分工,同总面积多模式核、普通数字MAC/AC共享,跨引擎转换、缓冲及CIM/专用算子假设不同,平台参照；不以整SoC替换当前执行岛判定家族输赢,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2209.15425.md,Spikformer: When Spiking Neural Network Meets Transformer,旁路低适配,1,1,无softmax尖峰自注意力与SPS尖峰patch分裂,本地是连续θg与T10 PSN，二进制Q/K注意力不能当出口,无标题级X,浮点ViT加softmax、仅V尖峰化、无SPS平坦flatten与当前无注意力主岛,CIFAR/DVS≠valid825；SSA FLOPs≠same-port；未接光流头,旁路低适配；二值SSA不进主贡献，负结果只停替换本地出口,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2211.13726.md,Lightweight Event-based Optical Flow Estimation via Iterative Deblurring,旁路低适配,1,1,事件轨迹迭代去模糊估流并避开4D相关体,无相关体可减存储，但不触及patch上T10双消费者执行对象,无标题级X；Jetson延迟≠净服务,E-RAFT/TMA显式相关体、金字塔无去模糊与离线大相关存储,DSEC SOTA≠valid825；超参表未读全；未接C12,旁路低适配；作相关体费用算法对照，停IDNet头替换,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2306.15220.md,S-TLLR: STDP-inspired Temporal Local Learning Rule for Spiking Neural Networks,旁路低适配,1,1,丢弃eligibility递归的O(n)三因子规则，兼用因果与非因果时序,主线冻结ep34训练，在线局部规则不改变推理期T10源字费用,无标题级X,BPTT、e-prop/OSTL、纯STDP与仅因果OTTT,分类准确率≠AEE；O(n)内存≠same-port；未在C12上训,旁路低适配；训练规则不抢Stage B，同预算不胜BPTT则停该主训布局,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2307.05033.md,Towards Anytime Optical Flow Estimation with Event Cameras,旁路低适配,1,1,事件bin串行输入与金字塔warp加ConvGRU的anytime递推,时间密检查点叙事与F2相似，但递推状态不是lifting半步证书,无标题级X,整段一次出流、E-RAFT双体积无逐bin、线性插值中间流与当前非anytime头,DSEC/RFWL≠valid825；UVG定义未读全；递推费用未进same-port,旁路低适配；anytime头替换会挤占主实验，仅作时间密算法簇对照,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2307.06003.md,Unsupervised Optical Flow Estimation with Dynamic Timing Representation for Spike Camera,保留对照/底座,1,1,Spike-camera多膨胀时域表示和无监督流,时间窗表示可能改善精度/工作量取舍,本地DVS输入上尚无明确可执行差分,固定T10、普通temporal conv/PSN、相同训练窗口,积分型spike-camera不同于DVS事件；多尺度额外消费,保留跨传感参考；不直接接作本地因果保证,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2312.07180.md,Context-Aware Iteration Policy Network for Efficient Optical Flow Estimation,保留对照/底座,1,1,DFlow上下文策略动态跳迭代,当前前馈PSN没有RAFT式冗余迭代,若转为多阶段预测需明确可免producer,普通固定少步/输出头删除、同组whole-word检查,历史隐状态/策略成本；无自然迭代维可跳,保留条件计算反对先验；不能把时间tick当可删迭代,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2402.11662.md,TDE-3: An improved prior for optical flow computation in spiking neural networks,保留对照/底座,1,1,TDE-3抑制输入消残留增益、速度编码,局部方向先验可能补事件运动特征,接网后降低昂贵块需求尚未提出,TDE-2、普通局部相关、相同稠密后端,孔径问题/遮挡、单探测器指标、timing接口,保留运动先验；不纳入当前硬件收益证据,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2404.08135.md,SciFlow: Empowering Lightweight Optical Flow Models with Self-Cleaning Iterations,旁路低适配,1,1,参考扭曲特征高斯相似SCI图指导GRU更新与RFL难像素重加权,帧迭代自评估不进入事件T10执行对象，相似图费用可能抵消轻量,无标题级X,无自评估朴素迭代、仅L1、重型RAFT与当前非迭代头,Sintel/KITTI≠valid825；轻量参数≠same-port；未接事件网,旁路低适配；停SCI头替换，轻量骨干叙事不得写成硬件分母,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2404.19489.md,EvGNN: An Event-driven Graph Neural Network Accelerator for Edge Vision,旁路低适配,1,1,新事件只更新有向局部子图、棱柱邻域搜索与层并行,边侧图加速是分类前端，不进入稠密光流残差链,无标题级X,静态整段构图、无向全图存边、AEGNN高内存与纯CNN事件帧,N-CARS≠valid825；微架构截断；8b量化≠θg,旁路低适配；停EvGNN前端替换，片上存储不得当净服务,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2406.07318.md,Embedded Graph Convolutional Networks for Real-Time Event Data Processing on SoC FPGAs,旁路低适配,1,1,固定邻域矩阵构图、时向有向边与PointNetConv片上图流水,事件图驻留与主岛数字残差链不同对象，分类FPGA≠AEE,无标题级X,全图欧氏搜邻、双向边级联更新、SplineConv、片外图存储与EvGNN,平台频率与无片外≠same-port；功耗面积表未读；未接光流出口,旁路低适配；与EvGNN成簇，停EFGCN前端替换,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2408.08794.md,Xpikeformer: Hybrid Analog-Digital Hardware Acceleration for Spiking Transformers,旁路低适配,1,1,随机比特流逻辑乘脉冲注意力与模拟存内数字混合通路,连续θg不能改伯努利逻辑乘；模拟存内不进数字残差主岛,无标题级X；能量叙事≠净服务,ANN softmax、全数字LIF注意力、纯数字ASIC投影与普通数字稀疏注意力,NLP/分类任务；AIMC工艺≠本地RTL；倍率禁搬,旁路低适配；随机近似或CIM混合不进主贡献，只停SSA布局不杀SNN transformer族,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2411.14733.md,"FLARE: FP-Less PTQ and Low-ENOB ADC Based AMS-PiM for Error-Resilient, Fast, and Efficient Transformer Acceleration",保留对照/底座,1,1,FLARE低ENOB模拟PIM和bit-sift PTQ,模拟读数噪声与数字定点误差机制不同,数字位跳过迁移尚无独立接口,BBS/普通低位数字路径及完整ADC成本,原模拟工艺/误差模型不能用于当前same-port,技术旁证；不把AMS能效当数字省费证据,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2412.09209.md,eCARLA-scenes: A synthetically generated dataset for event-based optical flow prediction,旁路低适配,1,1,CARLA驾驶向合成事件光流数据、场景回放改位姿与编训工具,主评是DSEC valid825，合成域差不能替代真实AEE合同,无标题级X,MVSEC/DSEC真值、随机轨迹事件仿真与高门槛重光照合成,合成到真实仍有域差；标定表未读全；光学仿真≠芯片,旁路低适配；数据旁路不抢Stage B，合成微调无真实增益则停替换,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2504.13457.md,Neural Ganglion Sensors: Learning Task-specific Event Cameras Inspired by the Neural Circuit of the Human Retina,保留对照/底座,1,1,可学习传感空间核/阈值与可微分箱,输入冗余可从传感侧减少但改变数据生成,数字后处理能否近似且保同任务信息待测,固定事件阈值、普通空间滤波、同GT共同恢复,已有DSEC不能重新生成未记录光强事件；硬件传感成本,长期前端先验；当前不能把学相机作为免费软件mask,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2506.07878.md,Spatio-Temporal State Space Model For Efficient Event-Based Optical Flow,保留对照/底座,1,1,STSSM用选择性状态模型避开4D相关体,当前网本已不含该相关体瓶颈,暂无超出普通编码器替换的差分,无相关体IDNet/当前SNN、普通SSM和Conv2R16,SSM状态、选择性连续MAC及spike QK保留要求,保留算法对照；不能把消灭不存在的相关体计作收益,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2508.12637.md,HOMI: Ultra-Fast EdgeAI platform for Event Cameras,旁路低适配,1,1,EVT解码、事件/时间双表示与RAMAN ASE稀疏CNN管线,边缘分类fps不是本网patch贵段；ASE零跳过已是普通分母,无标题级X,普通直方图/ETS、稠密CNN FPGA、已评RAMAN、同端口GP,预处理中段截断；IMX636资源≠θg/T10；训练结果可能缺失,旁路低适配；平台集成不作主岛执行增量，ASE只作普通稀疏跳过对照,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2510.12102.md,SpikePool: Event-driven Spiking Transformer with Pooling Attention,保留对照/底座,1,1,SpikePool以pooling替换SSA并用频域解释,注意力稀疏可能降低费用但不是当前唯一贵项,卡中无保留spike QK的具体差分,普通pool/卷积mixer、当前QK路径同训练,若完全删QK违反当前保留条件；需区分外围池化,保留架构对照；当前完整替换轴不适用，非论文方法无效,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2510.14172.md,Systolic Array Acceleration of Diagonal-Optimized Sparse-Sparse Matrix Multiplication for Efficient Quantum Circuit Simulation,保留对照,1,1,对角SpMSpM的DPE索引对齐转发与对角累加器,本网稀疏图不是固定对角；量子核规律不成立,无标题级X,Gustavson/Flexagon、CSR/COO、普通GP与稠密GEMM,对角假设；索引税；量子加速比≠AEE,保留对照；对角特化不成立或索引税吃掉收益则停该布局，不杀稀疏乘法家族,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2510.26614.md,"Spiking Patches: Asynchronous, Sparse, and Efficient Tokens for Event Cameras",保留对照,1,1,patch电位/阈值/不应期的异步事件分词,稠密光流不能随意丢空间位置；主岛在r1残差链不在tokenizer,无标题级X,固定T10体素、先帧化再筛patch、HeatViT类token剪枝,手势/检测与token缩减≠AEE；不应期丢事件伤召回未测,保留对照；分类token缩减不能当稠密光流无损跳过，替换前端无增益则停该分词挂载,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2602.12590.md,Unbiased Gradient Estimation for Event Binning via Functional Backpropagation,旁路低适配,1,1,前向核不变、反向弱导数κ=l∗k的无偏分箱梯度,冻结学生与固定T10下，训练前端梯度不是执行瓶颈,无标题级X,rect/linear/gauss代理、固定T10、同GT,IWE/光流基准≠valid825；弱导数≠硬件事件前端,旁路低适配；分箱反传技巧不进主岛，无下游AEE增益则保持旁路,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2604.28059.md,NeuroRing: Scaling Spiking Neural Networks via Multi-FPGA Bidirectional Ring Topologies and Stream-Dataflow Architectures,保留对照/底座,1,1,NeuroRing双向多FPGA路由与同步令牌,跨芯片突触通信不是当前单岛主瓶颈,暂无必要的跨设备增量,同连接容量普通环/总线、单芯片完整映射,跨板同步、HBM、原LIF语义不同,平台旁证；不把一般反压/令牌改名,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2605.07653.md,Aquatic Neuromorphic Optical Flow,保留对照/底座,1,1,Aq-FireNet自监督水下warp及可学LIF,特殊水下畸变不同于当前驾驶分布,暂无当前patch服务差分,普通CM、无缩放/无噪声项、同任务父,场景和传感域不同；ϕ模型与真实流标签待核,应用保留；当前不安排水下替换实验,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2605.09770.md,Encoding and Decoding Temporal Signals with Spiking Bandpass Wavelets,旁路低适配,1,1,差分低通尺度空间加LIF的带通尖峰编码与框架界,因果小波不是T10 lifting；最小二乘解码非在线双消费者,无标题级X,Morlet、普通temporal conv/PSN、固定T10,重建MSE≠AEE；在线解码差距未闭,旁路低适配；表示编码不替换本地前端,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2605.12217.md,Heterogeneous SoC Integrating an Open-Source Recurrent SNN Accelerator for Neuromorphic Edge Computing on FPGA,保留对照/底座,1,1,X-HEEP/ReckOn事件解码、批卸载和在线RSNN,CPU与加速器接口会产生供数/时间戳费用,现有本地推理不需要e-prop新通路,普通AER/AXI/FIFO同消息与时序保证,host/BRAM/在线训练成本；全T10不能套逐tick循环,工具/SoC集成底座；不以开源集成当本地执行增量,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2605.21333.md,SymbolicLight V1: Spike-Gated Dual-Path Language Modeling at High Encoder Spike Sparsity,旁路低适配,1,1,LIF二值门控衰减/FFN与连续残差窗注意力双路径,语言模型PPL与光流无关；二值门控不能套连续PED,无标题级X,纯SNN、纯稠密、当前连续shortcut加门,PPL≠AEE；位置掩码近失效；混合模型≠纯事件合同,旁路低适配；二值门控残差不得替换连续θg捷径,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2605.28312.md,EventShiftFlow: Towards Hardware-efficient FPGA-based Flow Estimation,保留对照/底座,1,1,EventShiftFlow移位式轻量事件运动核,低存储局部速度不能代替现稠密学习模型,可作辅助运动提示，尚无具体受益接口,相同任务经典时间差/平面拟合加完整后端,单轴/密度参数/二维流与遮挡覆盖未对齐,任务参照；小于2kB不是本网络硬件下界,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2607.11986.md,SpikeDS: Dual Sparsity Spikformer for Perineural Invasion Prediction in 3D MRI,旁路低适配,1,1,发放率窗剪枝、W-EMSA专家门控与非对称CW-SSA,医学PNI与AEE无关；窗剪伤早期特征；二值QK不是连续θg,无标题级X,全窗Spikformer、普通token剪、HeatViT、当前spike QK,AUC/理论能量≠AEE；ρ窗剪≠源字删字合同,旁路低适配；任务与二值窗剪不进主岛，伤早期特征则停该注意挂接,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2607.24027.md,Sol-Attn: Accelerating Video Generation Inference via On-the-Fly Attention Sparsification,旁路低适配,1,1,分块流式阈值选块、代理分复用零阶校正与嵌套在线softmax,视频生成top-k注意与稠密光流/spike QK不同；当前不是物化路由图瓶颈,无标题级X,物化top-k、硬丢弃、普通token剪、当前QK路径,VBench≠AEE；在线路由≠源活动合同,旁路低适配；生成式稀疏注意不替换本地QK合同,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2607.24396.md,The SpiNNaker2 chip: a many-core platform for flexible and scalable brain-inspired computing,旁路低适配,1,1,软件PE、MLA、六角组播路由与PE级DVFS的众核平台,跨核事件路由不是当前单岛主瓶颈,无标题级X,固定突触ASIC、单芯片完整映射、普通NoC,TOPS/W勿搬；组播≠并集合同,旁路低适配；不以整平台替换当前执行岛判定家族输赢,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
os_FlashAttention.md,FlashAttention,旁路低适配,1,1,IO-aware分块注意力高效核,不进主岛；本地K=0注意力份额有限；软件核延迟≠AEE/净服务,无标题级 X,朴素注意力、xformers、稠密QK与普通token稀疏,开源仓级非论文全文；未映射residual PSN接口,旁路低适配；F7不进主岛，软件核延迟不能替代AEE/净服务,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_NVDLA.md,NVDLA,保留对照,1,1,NVDLA开源CNN推理加速器,CNN卷积引擎假设≠T10 PSN残差链；开源RTL PPA≠本任务same-port,无标题级 X,稠密CNN默认路径、Gemmini、当前GP与普通量化MAC,开源仓级非论文全文；无膜/时间步语义,保留对照；开源CNN引擎只作平台参照，禁止搬其PPA当净服务,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
unresolved_ELSA_attention_2021_.md,"ELSA: Hardware-Software Co-design for Efficient, Lightweight Self-Attention",待核全文,1,1,仅题名轻量自注意力软硬协同；机制未核且勿与2026弹性SNN ELSA混名,注意力近似是否能省当前patch贵段未知,无标题级 X,稠密注意力、AND-popcount与普通token剪枝同精度,全文未迁；ANN自注意力语义未核；库存ISCA PDF不等于本卡已读,待核全文；题名不能抄全近似注意力算法，不得套成lifting停止或θg注意力,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_FPGA_plane_fitting_event_optical_flow.md,Event-based Plane-fitting Optical Flow for Dynamic Vision Sensors in FPGA,待核全文,1,1,仅题名事件平面拟合光流FPGA；无拟合窗口与速度编码细节,局部平面速度不能覆盖稠密遮挡与复杂运动,无标题级 X,普通局部时差、平面拟合加同一稠密后端,全文未迁；指标未必是DSEC AEE；未接入当前网络,待核全文；题名局部拟合不能当完整先验A，也不可替代本任务SNN-Transformer,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Liu_optical_flow_FPGA_TCAS_I_2025.md,An Ultra-High Performance and Scalable Optical Flow Hardware Accelerator Based on FPGA for Autonomous Driving,待核全文,1,1,仅题名自动驾驶FPGA光流加速器；无算法与存储层次,帧相机稠密流硬件不能直接当事件SNN下界,无标题级 X,同精度FPGA光流全链与当前coarse父,全文未迁；输入是否事件未知；未接θg/T10；库存TCAS-I DOI不等于已读,待核全文；题名不能抄全光流硬件A，也不得用FPGA吞吐替代本网同资源服务,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_TDE_3.md,TDE-3: improved prior for optical flow in SNNs,保留对照,1,1,题名级SNN光流改进运动先验；无探测器方程,局部方向先验可能补事件运动但卡未证明能减昂贵patch,无标题级 X,TDE-2、普通局部相关与相同稠密后端,本卡无全文；同包TDE-3实名卡不沿用为这张卡的抄全A；未接入valid825,保留对照；TDE运动先验可作算法旁路对照但非标题X，本卡未抄全不得纳入硬件收益,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
